"OBJECTID","GEOID10","GEOID20","STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","CSA","CSA_Name","CBSA","CBSA_Name","CBSA_POP","CBSA_EMP","CBSA_WRK","Ac_Total","Ac_Water","Ac_Land","Ac_Unpr","TotPop","CountHU","HH","P_WrkAge","AutoOwn0","Pct_AO0","AutoOwn1","Pct_AO1","AutoOwn2p","Pct_AO2p","Workers","R_LowWageWk","R_MedWageWk","R_HiWageWk","R_PCTLOWWAGE","TotEmp","E5_Ret","E5_Off","E5_Ind","E5_Svc","E5_Ent","E8_Ret","E8_off","E8_Ind","E8_Svc","E8_Ent","E8_Ed","E8_Hlth","E8_Pub","E_LowWageWk","E_MedWageWk","E_HiWageWk","E_PctLowWage","D1A","D1B","D1C","D1C5_RET","D1C5_OFF","D1C5_IND","D1C5_SVC","D1C5_ENT","D1C8_RET","D1C8_OFF","D1C8_IND","D1C8_SVC","D1C8_ENT","D1C8_ED","D1C8_HLTH","D1C8_PUB","D1D","D1_FLAG","D2A_JPHH","D2B_E5MIX","D2B_E5MIXA","D2B_E8MIX","D2B_E8MIXA","D2A_EPHHM","D2C_TRPMX1","D2C_TRPMX2","D2C_TRIPEQ","D2R_JOBPOP","D2R_WRKEMP","D2A_WRKEMP","D2C_WREMLX","D3A","D3AAO","D3AMM","D3APO","D3B","D3BAO","D3BMM3","D3BMM4","D3BPO3","D3BPO4","D4A","D4B025","D4B050","D4C","D4D","D4E","D5AR","D5AE","D5BR","D5BE","D5CR","D5CRI","D5CE","D5CEI","D5DR","D5DRI","D5DE","D5DEI","D2A_Ranked","D2B_Ranked","D3B_Ranked","D4A_Ranked","NatWalkInd","Shape_Length","Shape_Area"
96733,1.9096e+11,1.9096e+11,19,95,960200,4,NA,"",NA,"",0,0,0,3006.504742,0,3006.504742,3006.48972,1457,757,660,0.57,52,0.078787879,158,0.239393939,450,0.681818182,810,177,287,346,0.218518519,367,82,15,144,96,30,82,13,144,43,30,48,5,2,120,123,124,0.326975477,0.251788654,0.484618321,0.122069268,0.027274332,0.004989207,0.047896389,0.031930926,0.009978414,0.027274332,0.00432398,0.047896389,0.014302394,0.009978414,0.015965463,0.001663069,0.000665228,0.373857922,0,0.556060606,0.862469781,0.862469781,0.78345902,0.78345902,0.640663964,0.702267432,0.733783791,0.874726939,0,0,2.207084469,0.299067952,4.809666085,0.995185066,0.318183488,3.496297531,18.52197312,2.767333071,0.212871775,0.425743549,6.173281466,13.83666535,-99999,0,0,-99999,-99999,-99999,8413,7853,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,14,18,6,1,7.666666667,19147.52031,12167155.78
96734,1.9096e+11,1.9096e+11,19,95,960300,1,NA,"",NA,"",0,0,0,6372.573342,0,6372.573342,6372.573342,839,431,381,0.569,23,0.060367454,90,0.236220472,268,0.703412073,447,133,119,195,0.29753915,823,16,70,520,209,8,16,57,520,137,8,69,3,13,181,286,356,0.219927096,0.067633588,0.131657959,0.129147199,0.00251076,0.010984573,0.081599689,0.032796798,0.00125538,0.00251076,0.008944581,0.081599689,0.021498379,0.00125538,0.010827651,0.000470767,0.002039992,0.196780787,0,2.160104987,0.602334387,0.602334387,0.571754935,0.571754935,0.718183683,0.658744186,0.606484595,0.60498481,0,0,0.543134872,0.633265744,3.43122978,1.082768338,0.367269815,1.981191627,7.600772467,0.803443087,0.602582315,0.200860772,4.017215436,4.318506594,-99999,0,0,-99999,-99999,-99999,4656,4195,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,17,11,5,1,6.666666667,20656.40185,25789456.3
96735,1.9015e+11,1.9015e+11,19,15,20500,2,218,"Des Moines-Ames-West Des Moines, IA",11180,"Ames, IA",123321,55540,51996,37903.48221,147.7279937,37755.75421,35017.43089,1096,464,458,0.574,10,0.021834061,55,0.120087336,393,0.858078603,616,124,180,312,0.201298701,657,3,354,253,37,10,3,325,253,37,10,0,0,29,92,299,266,0.140030441,0.013250544,0.031298698,0.018762085,8.56716e-05,0.010109251,0.007224973,0.001056617,0.000285572,8.56716e-05,0.009281092,0.007224973,0.001056617,0.000285572,0,0,0.000828159,0.032012628,0,1.434497817,0.590886782,0.590886782,0.615994807,0.530774493,0.690660355,0.671536552,0.643795759,0.566101649,0.749572162,0.967792616,0.937595129,0.939502433,2.388537712,0.59776502,0.334928054,1.455844637,2.22140232,0.525482815,0.457678581,0.203412703,1.98327385,0.389874346,-99999,0,0,-99999,-99999,-99999,16714,15089,-99999,-99999,0.010692984,0.555670069,0.011283073,0.574250266,-99999,-99999,-99999,-99999,16,9,3,1,5.5,62893.54408,153393291.1
96736,1.912e+11,1.912e+11,19,119,950100,1,NA,"",NA,"",0,0,0,35248.80042,0,35248.80042,35140.44137,729,367,322,0.604,0,0,59,0.183229814,263,0.816770186,329,86,120,123,0.261398176,114,9,22,34,36,13,9,22,34,7,13,29,0,0,49,37,28,0.429824561,0.010443807,0.020745329,0.003244125,0.000256115,0.000626059,0.000967546,0.001024461,0.000369944,0.000256115,0.000626059,0.000967546,0.000199201,0.000369944,0.00082526,0,0,0.013687933,0,0.354037267,0.926014623,0.926014623,0.918606609,0.791521213,0.538168648,0.594904005,0.628919813,0.465416247,0,0,2.885964912,0.151682628,1.903778302,0.203030801,0.144705522,1.556041978,1.361948192,0.272349694,0.29050634,0.090783231,0.308662986,0.87151902,-99999,0,0,-99999,-99999,-99999,2037,2360,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,11,19,2,1,6,52961.21332,142649936.6
96737,1.912e+11,1.912e+11,19,119,950300,5,NA,"",NA,"",0,0,0,60855.25056,2.2827098,60852.96785,60852.96785,933,302,265,0.443,0,0,17,0.064150943,248,0.935849057,379,122,113,144,0.321899736,285,4,0,280,1,0,4,0,280,1,0,0,0,0,78,110,97,0.273684211,0.004962782,0.015332038,0.00468342,6.57322e-05,0,0.004601255,1.64331e-05,0,6.57322e-05,0,0.004601255,1.64331e-05,0,0,0,0,0.009646202,0,1.075471698,0.088383111,0.060330859,0.088383111,0.046694639,0.53581744,0.330032633,0.116786953,0.037139356,0,0,1.329824561,0.719049871,2.084505995,0.346010463,0.119505972,1.61898956,0.851984083,0.389134677,0.042068614,0.105171534,0.241894529,0.557409132,-99999,0,0,-99999,-99999,-99999,5024,1714,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,11,1,1,1,2.666666667,82651.28569,246277819.9
96738,1.912e+11,1.912e+11,19,119,950200,3,NA,"",NA,"",0,0,0,54508.1085,4.8224036,54503.2861,54225.30964,506,201,201,0.646,8,0.039800995,0,0,193,0.960199005,295,92,84,119,0.311864407,93,0,0,90,3,0,0,0,90,3,0,0,0,0,25,33,35,0.268817204,0.003706756,0.009331436,0.001715066,0,0,0.001659742,5.53247e-05,0,0,0,0.001659742,5.53247e-05,0,0,0,0,0.005421822,0,0.462686567,0.205592508,0.088543874,0.205592508,0.068530836,0.60908459,0.232627882,0.105068413,0.000826012,0,0,3.172043011,0.113944589,1.699630609,0.414730648,0.191624536,1.093275424,0.536358119,0.493181273,0.105681701,0.117424113,0.258333048,0.176136169,-99999,0,0,-99999,-99999,-99999,1632,1596,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,14,2,1,1,3.333333333,115244.1355,220591294.7
96739,1.912e+11,1.912e+11,19,119,950300,6,NA,"",NA,"",0,0,0,30618.77035,0,30618.77035,30577.95995,1390,538,533,0.61,9,0.016885553,98,0.183864916,426,0.799249531,477,147,138,192,0.308176101,268,9,42,177,23,17,9,20,177,15,17,8,0,22,72,82,114,0.268656716,0.017594372,0.045457578,0.008764483,0.00029433,0.001373538,0.005788483,0.000752176,0.000555956,0.00029433,0.000654066,0.005788483,0.000490549,0.000555956,0.000261626,0,0.000719472,0.026358855,0,0.502814259,0.661137162,0.661137162,0.631045104,0.590522526,0.554421981,0.533941927,0.504013852,0.171536455,0,0,1.779850746,0.458474435,2.119942693,0.452547545,0.319908167,1.347486981,2.292826237,0.501653065,0.459848643,0.146315477,1.19142603,1.045110553,-99999,0,0,-99999,-99999,-99999,2466,2018,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,12,11,3,1,5.166666667,51349.45598,123912465.6
96740,1.912e+11,1.912e+11,19,119,950200,1,NA,"",NA,"",0,0,0,3992.507872,5.0423226,3987.465549,3966.59293,595,272,219,0.521,8,0.03652968,41,0.187214612,170,0.776255708,368,103,113,152,0.279891304,385,46,108,115,101,15,46,103,115,30,15,0,71,5,92,144,149,0.238961039,0.068572703,0.150002788,0.097060628,0.011596854,0.027227397,0.028992136,0.025462658,0.003781583,0.011596854,0.025966869,0.028992136,0.007563166,0.003781583,0,0.017899492,0.001260528,0.165633331,0,1.757990868,0.900202782,0.900202782,0.853582162,0.798769361,0.880917849,0.803216528,0.836000351,0.577500887,0,0,0.955844156,0.956804833,3.063258718,0.231496712,0.422102919,2.409659087,8.241505687,0.80251477,1.605029541,0.80251477,5.457100439,2.72855022,-99999,0,0,-99999,-99999,-99999,5286,2608,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,20,19,5,1,8.5,26522.52113,16157459.69
96741,1.912e+11,1.912e+11,19,119,950100,3,NA,"",NA,"",0,0,0,87272.05674,0,87272.05674,86926.98499,805,420,337,0.558,11,0.03264095,22,0.065281899,304,0.902077151,404,121,142,141,0.29950495,315,3,0,309,0,3,3,0,309,0,3,0,0,0,24,201,90,0.076190476,0.004831641,0.009260646,0.003623731,3.45117e-05,0,0.003554707,0,3.45117e-05,3.45117e-05,0,0.003554707,0,3.45117e-05,0,0,0,0.008455372,0,0.934718101,0.097861562,0.066800908,0.097861562,0.051702302,0.537057588,0.333690886,0.143170395,0.028448621,0,0,1.282539683,0.753866726,1.974430066,0.368223654,0.154926732,1.451279679,0.811674236,0.366669484,0.014666779,0.102667455,0.322669146,0.484003719,-99999,0,0,-99999,-99999,-99999,2436,2585,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,11,1,1,1,2.666666667,96594.99597,353185179.7
96742,1.912e+11,1.912e+11,19,119,950200,2,NA,"",NA,"",0,0,0,2795.612552,0,2795.612552,2783.12835,1161,604,487,0.457,26,0.05338809,117,0.240246407,344,0.706365503,557,166,160,231,0.298025135,491,5,0,15,471,0,5,0,15,115,0,143,213,0,130,162,199,0.264765784,0.217021971,0.417156471,0.176420178,0.001796539,0,0.005389618,0.16923402,0,0.001796539,0,0.005389618,0.041320408,0,0.05138103,0.076532582,0,0.393442149,0,1.008213552,0.175833677,0.120025157,0.75481048,0.58420522,0.569951372,0.347580837,0.380561912,0.529092598,0,0,1.134419552,0.874223206,3.984212539,0.685384706,0.289450878,3.009376955,16.2583903,0.457860299,0.915720599,0.457860299,12.13329793,7.096834641,-99999,0,0,-99999,-99999,-99999,6572,3213,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,12,11,6,1,6.166666667,18603.72471,11313692.03
96743,1.912e+11,1.912e+11,19,119,950200,4,NA,"",NA,"",0,0,0,914.529455,0,914.529455,914.52945,912,410,359,0.567,17,0.04735376,114,0.317548747,228,0.635097493,373,111,110,152,0.297587131,562,172,216,45,68,61,172,87,45,57,61,0,11,129,231,141,190,0.411032028,0.448317985,0.997234151,0.614523677,0.188074862,0.236187036,0.049205632,0.074355178,0.066700968,0.188074862,0.095130889,0.049205632,0.062327134,0.066700968,0,0.012028043,0.141056146,1.062841661,0,1.56545961,0.887652368,0.887652368,0.894833531,0.837371773,0.859718898,0.845619793,0.92235131,0.563707659,0,0,0.663701068,0.714409514,6.552703535,0.134208852,0.083020832,6.335473851,29.39566337,1.399626872,2.099440307,0.699813436,8.397761229,21.69421651,-99999,0,0,-99999,-99999,-99999,6581,3101,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,20,20,7,1,9.333333333,8859.572364,3701048.093
96744,1.912e+11,1.912e+11,19,119,950100,2,NA,"",NA,"",0,0,0,4538.714515,2.9795318,4535.734983,4472.10932,1150,494,481,0.451,6,0.012474012,137,0.284823285,338,0.702702703,533,132,213,188,0.247654784,293,32,42,75,129,15,32,29,75,8,15,90,31,13,110,82,101,0.375426621,0.110462416,0.257149349,0.065517182,0.00715546,0.009391541,0.01677061,0.028845449,0.003354122,0.00715546,0.006484636,0.01677061,0.001788865,0.003354122,0.020124732,0.006931852,0.002906906,0.175979598,0,0.609147609,0.858962126,0.858962126,0.869698485,0.869698485,0.662298948,0.654813202,0.693434277,0.942508325,0,0,1.819112628,0.440822655,3.145608796,0.30432863,0.236960138,2.604320028,10.96120479,0.282203437,0.987712028,0.141101718,5.92627217,6.208475607,-99999,0,0,-99999,-99999,-99999,2990,3194,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,15,20,5,1,7.833333333,19393.15334,18367930.42
96745,1.912e+11,1.912e+11,19,119,950300,1,NA,"",NA,"",0,0,0,30821.20258,0,30821.20258,30819.10668,463,198,189,0.479,9,0.047619048,30,0.158730159,150,0.793650794,246,78,66,102,0.317073171,265,10,12,213,24,6,10,9,213,24,6,0,0,3,99,64,102,0.373584906,0.006424586,0.015023148,0.008598562,0.000324474,0.000389369,0.006911297,0.000778738,0.000194684,0.000324474,0.000292027,0.006911297,0.000778738,0.000194684,0,0,9.73422e-05,0.015023148,0,1.402116402,0.461439883,0.461439883,0.428697651,0.369389117,0.620931425,0.719483431,0.655792702,0.790918326,0,0,0.928301887,0.930811853,2.058670578,0.252308081,0.109551242,1.696811255,1.350093978,0.373768673,0.207649263,0,0.913656757,0.602182863,-99999,0,0,-99999,-99999,-99999,5306,1436,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,14,5,2,1,4.166666667,54717.6466,124731701
96746,1.912e+11,1.912e+11,19,119,950300,2,NA,"",NA,"",0,0,0,2390.288986,0,2390.288986,2380.55529,1137,452,438,0.507,2,0.00456621,120,0.273972603,316,0.721461187,399,140,104,155,0.350877193,188,40,30,45,38,35,40,23,45,31,35,0,7,7,74,60,54,0.393617021,0.189871666,0.477619657,0.078973171,0.016802802,0.012602102,0.018903153,0.015962662,0.014702452,0.016802802,0.009661611,0.018903153,0.013022172,0.014702452,0,0.00294049,0.00294049,0.268844837,0,0.429223744,0.994448946,0.994448946,0.91666946,0.857805507,0.60934365,0.687413675,0.736779732,0.750359557,0,0,2.122340426,0.325517054,5.085086562,0.422710349,0.578820814,4.083555398,19.19312697,0.267750052,2.409750467,1.606500311,10.71000208,8.835751713,-99999,0,0,-99999,-99999,-99999,12457,2135,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,14,20,6,1,8,12574.965,9673369.26
96747,1.912e+11,1.912e+11,19,119,950300,4,NA,"",NA,"",0,0,0,2436.07538,0,2436.07538,2428.34516,938,422,382,0.499,14,0.036649215,105,0.27486911,263,0.688481675,336,121,91,124,0.360119048,1024,47,41,83,315,538,47,24,83,15,538,205,95,17,278,395,351,0.271484375,0.173780897,0.386271283,0.421686347,0.019354744,0.016883926,0.034179655,0.129717968,0.221550053,0.019354744,0.009883274,0.034179655,0.006177046,0.221550053,0.08441963,0.039121292,0.007000652,0.595467244,0,2.680628272,0.729899671,0.729899671,0.694270921,0.694270921,0.803957407,0.577553621,0.62840228,0.415940321,0,0,0.328125,0.510750023,4.230491334,0.303855992,0.590040004,3.336595338,17.34356841,0.525435301,4.466200056,1.313588252,8.144247161,7.618811861,-99999,0,0,-99999,-99999,-99999,8011,2208,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,19,15,6,1,8,12556.82175,9858660.931
96748,1.912e+11,1.912e+11,19,119,950300,3,NA,"",NA,"",0,0,0,59778.67539,67.5030251,59711.17237,57647.46613,1050,336,336,0.526,0,0,37,0.110119048,299,0.889880952,313,86,87,140,0.274760383,247,4,8,223,12,0,4,8,223,12,0,0,0,0,33,63,151,0.133603239,0.00582853,0.018214157,0.004284664,6.93873e-05,0.000138775,0.00386834,0.000208162,0,6.93873e-05,0.000138775,0.00386834,0.000208162,0,0,0,0,0.010113194,0,0.735119048,0.300863317,0.259149555,0.300863317,0.200575545,0.533202235,0.396368604,0.270287661,0.051088618,0,0,1.267206478,0.765514993,1.875965984,0.463594979,0.092531873,1.319839132,0.936336665,0.610940944,0.107182622,0.075027835,0.718123565,0.310829603,-99999,0,0,-99999,-99999,-99999,10678,1704,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,11,2,1,1,2.833333333,99798.73307,241920994.4
96749,1.91897e+11,1.91897e+11,19,189,680100,3,NA,"",NA,"",0,0,0,3152.024403,483.2888053,2668.735598,2302.86303,1007,518,478,0.557,40,0.083682008,166,0.347280335,272,0.569037657,491,130,166,195,0.264765784,417,4,51,96,259,7,4,51,96,15,7,154,90,0,87,137,193,0.208633094,0.22493739,0.437281761,0.181078942,0.001736968,0.022146345,0.041687238,0.112468695,0.003039694,0.001736968,0.022146345,0.041687238,0.006513631,0.003039694,0.066873278,0.039081786,0,0.406016332,0,0.872384937,0.623884947,0.623884947,0.784570631,0.734189407,0.646658617,0.507547143,0.527306412,0.670335345,0,0,1.177458034,0.837396141,3.746363582,0.387645764,0.596502493,2.762215325,11.43504813,0.479627881,1.918511525,0.479627881,9.832371564,3.117581228,-99999,0,0,-99999,-99999,-99999,3546,3554,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,15,17,5,1,7.333333333,15745.31124,12756068.56
96750,1.91897e+11,1.91897e+11,19,189,680300,4,NA,"",NA,"",0,0,0,634.2906269,0,634.2906269,592.78615,594,298,246,0.586,0,0,108,0.43902439,138,0.56097561,335,95,102,138,0.28358209,268,77,108,36,17,30,77,108,36,15,30,0,2,0,98,93,77,0.365671642,0.502710801,1.002047703,0.452102331,0.129895073,0.182190491,0.060730164,0.028678133,0.05060847,0.129895073,0.182190491,0.060730164,0.025304235,0.05060847,0,0.003373898,0,0.954813131,0,1.089430894,0.878757918,0.878757918,0.802162554,0.691186707,0.797903596,0.799165609,0.861773976,0.73535862,0,0,1.25,0.778800783,10.67998807,0.354850121,1.451702884,8.873435062,45.41917975,1.009001194,3.027003583,3.027003583,39.35104657,14.12601672,-99999,0,0,-99999,-99999,-99999,4461,4051,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,19,15,9,1,9,7104.971541,2566943.623
96751,1.91011e+11,1.91011e+11,19,101,90100,2,NA,"",21840,"Fairfield, IA",18077,7665,6830,48555.31852,242.3818726,48312.93665,48195.72175,1340,546,499,0.647,25,0.0501002,80,0.160320641,394,0.789579158,415,107,137,171,0.257831325,63,13,5,31,2,12,13,5,31,2,12,0,0,0,35,23,5,0.555555556,0.011328806,0.027803298,0.00130717,0.000269733,0.000103744,0.000643211,4.14975e-05,0.000248985,0.000269733,0.000103744,0.000643211,4.14975e-05,0.000248985,0,0,0,0.012635976,0,0.126252505,0.808397966,0.808397966,0.808397966,0.625680649,0.277231314,0.323487216,0.329539882,0.007961354,0.089807555,0.263598326,6.587301587,0.00374512,2.209221312,0.433707453,0.134979983,1.640533876,1.444515793,0.516631812,0.132469695,0.066234848,1.655871192,0.185457574,-99999,0,0,-99999,-99999,-99999,3169,3164,-99999,-99999,0.05597852,0.51848822,0.062694434,0.618331053,-99999,-99999,-99999,-99999,4,13,2,1,3.833333333,68928.86687,196500695.5
96752,1.91897e+11,1.91897e+11,19,189,680300,1,NA,"",NA,"",0,0,0,2584.394931,0,2584.394931,2565.354857,564,303,297,0.541,29,0.097643098,120,0.404040404,148,0.498316498,316,103,83,130,0.325949367,494,225,34,67,99,69,225,34,67,18,69,18,63,0,202,131,161,0.408906883,0.118112315,0.219852625,0.192565952,0.087707164,0.013253527,0.026117244,0.038591152,0.026896864,0.087707164,0.013253527,0.026117244,0.007016573,0.026896864,0.007016573,0.024558006,0,0.310678267,0,1.663299663,0.876345228,0.876345228,0.818279157,0.76573334,0.860969802,0.800593275,0.866670382,0.4921974,0,0,0.639676113,0.697450395,3.354256479,0.353558843,0.373023626,2.627674011,7.845488224,1.23820085,1.98112136,0.49528034,8.667405948,0.24764017,-99999,0,0,-99999,-99999,-99999,3983,3631,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,20,18,5,1,8.333333333,17573.07703,10458900.77
96753,1.91897e+11,1.91897e+11,19,189,680200,1,NA,"",NA,"",0,0,0,63450.13735,7.8419656,63442.29539,62097.5113,549,288,269,0.543,0,0,72,0.267657993,197,0.732342007,276,79,95,102,0.286231884,167,4,0,153,10,0,4,0,153,10,0,0,0,0,10,62,95,0.05988024,0.004637867,0.008840934,0.002689319,6.44148e-05,0,0.002463867,0.000161037,0,6.44148e-05,0,0.002463867,0.000161037,0,0,0,0,0.007327186,0,0.620817844,0.307829478,0.210126309,0.307829478,0.162632726,0.573515332,0.378599996,0.265109481,0.040635021,0,0,1.652694611,0.52064096,2.049732328,0.305395793,0.087308638,1.657027896,1.089715931,0.393428388,0.211846055,0.010087907,0.453955832,0.635538165,-99999,0,0,-99999,-99999,-99999,948,1181,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,12,2,1,1,3,76469.63269,256779179.7
96754,1.91897e+11,1.91897e+11,19,189,680200,2,NA,"",NA,"",0,0,0,60738.48271,84.0367332,60654.44598,59649.79896,419,213,186,0.589,0,0,6,0.032258065,180,0.967741935,227,61,75,91,0.268722467,52,0,1,41,4,6,0,1,41,4,6,0,0,0,13,22,17,0.25,0.003570842,0.007024332,0.000871755,0,1.67645e-05,0.000687345,6.70581e-05,0.000100587,0,1.67645e-05,0.000687345,6.70581e-05,0.000100587,0,0,0,0.004442597,0,0.279569892,0.512052482,0.441058001,0.512052482,0.341368321,0.422558272,0.373524285,0.337522424,0.034008108,0,0,4.365384615,0.034548726,1.995530764,0.321926329,0.085309621,1.588294814,0.907593815,0.411511466,0.042206304,0.063309456,0.432614618,0.527578803,-99999,0,0,-99999,-99999,-99999,1072,1280,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,8,4,1,1,2.666666667,73178.61303,245805328.2
96755,1.91897e+11,1.91897e+11,19,189,680300,3,NA,"",NA,"",0,0,0,223.805883,0,223.805883,223.805883,1144,488,459,0.569,18,0.039215686,222,0.483660131,219,0.477124183,600,180,194,226,0.3,164,0,1,7,156,0,0,1,7,82,0,0,74,0,106,43,15,0.646341463,2.180461002,5.111572514,0.732777878,0,0.004468158,0.031277105,0.697032616,0,0,0.004468158,0.031277105,0.366388939,0,0,0.330643677,0,2.91323888,0,0.357298475,0.194142849,0.132523111,0.628561679,0.41904112,0.456300968,0.393564147,0.432117195,0.960417312,0,0,3.658536585,0.07005066,17.78570871,0,0,17.78570871,89.64053907,0,0,0,117.2444605,11.43848395,-99999,0,0,-99999,-99999,-99999,3801,3589,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,9,6,13,1,7.166666667,4023.962325,905728.6517
96756,1.9169e+11,1.9169e+11,19,169,700,3,218,"Des Moines-Ames-West Des Moines, IA",11180,"Ames, IA",123321,55540,51996,32.2060256,0,32.2060256,32.2060256,1056,490,422,0.956,50,0.118483412,176,0.417061611,196,0.464454976,226,68,56,102,0.300884956,30,0,30,0,0,0,0,30,0,0,0,0,0,0,15,10,5,0.5,15.2145442,32.78889526,0.931502706,0,0.931502706,0,0,0,0,0.931502706,0,0,0,0,0,0,16.14604691,0,0.071090047,0,0,0,0,0.352235211,0.05257292,0.058528525,0,0.055248619,0.234375,7.533333333,0.001454151,17.38821551,0,0,17.38821551,66.25344047,0,0,0,39.74411546,39.74411546,-99999,0,0,-99999,-99999,-99999,26495,20655,-99999,-99999,0.016950497,0.880847103,0.01544515,0.786078551,-99999,-99999,-99999,-99999,6,1,11,1,5.166666667,1501.210457,130336.1208
96757,1.9169e+11,1.9169e+11,19,169,300,1,218,"Des Moines-Ames-West Des Moines, IA",11180,"Ames, IA",123321,55540,51996,205.6771444,0,205.6771444,205.67714,1735,725,694,0.511,7,0.010086455,186,0.268011527,501,0.721902017,651,168,155,328,0.258064516,43,0,2,32,9,0,0,2,32,9,0,0,0,0,5,7,31,0.11627907,3.524942052,8.435550981,0.209065529,0,0.009723978,0.155583649,0.043757901,0,0,0.009723978,0.155583649,0.043757901,0,0,0,0,3.734007581,0,0.061959654,0.627996069,0.428674007,0.627996069,0.331783407,0.189455879,0.113888662,0.098578838,8.6014e-10,0.048368954,0.123919308,15.13953488,7.23233e-07,19.34316429,0,0.756847815,18.58631647,114.1392743,0,3.111672918,6.223345835,130.6902625,18.67003751,-99999,0,0,-99999,-99999,-99999,20736,17777,-99999,-99999,0.013266107,0.68938462,0.013293073,0.676548942,-99999,-99999,-99999,-99999,3,4,15,1,6.5,3951.791546,832361.0991
96758,1.9169e+11,1.9169e+11,19,169,10500,1,218,"Des Moines-Ames-West Des Moines, IA",11180,"Ames, IA",123321,55540,51996,68013.43511,1.8861143,68011.54899,67722.87668,988,410,391,0.582,11,0.028132992,72,0.184143223,308,0.787723785,530,131,163,236,0.247169811,126,0,2,97,27,0,0,1,97,27,0,0,0,1,30,27,69,0.238095238,0.006054084,0.014588866,0.001860523,0,2.95321e-05,0.001432308,0.000398684,0,0,1.47661e-05,0.001432308,0.000398684,0,0,0,1.47661e-05,0.007914608,0,0.322250639,0.543619902,0.371078313,0.438745088,0.292496725,0.505574835,0.330769524,0.28145164,0.042957631,0.226211849,0.384146341,4.206349206,0.040504216,1.940217676,0.315829972,1.523174931,0.101212773,1.283245585,0.301125328,0.78104382,0.470508325,0.197613497,0.159972831,-99999,0,0,-99999,-99999,-99999,5836,6030,-99999,-99999,0.003733652,0.194022408,0.004509042,0.229486984,-99999,-99999,-99999,-99999,10,3,2,1,3.166666667,81514.07939,275246601.4
96759,1.91051e+11,1.91051e+11,19,105,70300,1,168,"Cedar Rapids-Iowa City, IA",16300,"Cedar Rapids, IA",268315,146206,138608,1626.065024,0,1626.065024,1626.065024,1333,696,612,0.62,34,0.055555556,190,0.310457516,388,0.633986928,590,135,218,237,0.228813559,446,80,89,76,141,60,80,51,76,44,60,87,10,38,138,127,181,0.30941704,0.428027163,0.819770415,0.274281774,0.049198525,0.054733359,0.046738598,0.086712399,0.036898893,0.049198525,0.031364059,0.046738598,0.027059188,0.036898893,0.053503395,0.006149816,0.023369299,0.702308938,0,0.72875817,0.972570186,0.972570186,0.947313817,0.947313817,0.748223258,0.765487007,0.826525196,0.769010541,0.501405284,0.861003861,1.322869955,0.72406801,5.482132581,0.159822645,0.042676479,5.279633456,23.22800099,0,0.393588196,0.393588196,18.49864522,10.2332931,-99999,0,0,-99999,-99999,-99999,9353,10190,-99999,-99999,0.001782225,0.178755041,0.002356852,0.258531016,-99999,-99999,-99999,-99999,17,20,7,1,8.833333333,12958.21689,6580599.035
96760,1.91051e+11,1.91051e+11,19,105,70300,2,168,"Cedar Rapids-Iowa City, IA",16300,"Cedar Rapids, IA",268315,146206,138608,1231.131766,2.6150593,1228.516707,1228.516707,1614,311,311,0.89,51,0.163987138,107,0.344051447,153,0.491961415,703,164,237,302,0.233285917,404,31,194,83,68,28,31,0,83,18,28,26,24,194,80,95,229,0.198019802,0.25315081,1.313779447,0.328851857,0.025233682,0.15791401,0.067561149,0.055351303,0.022791713,0.025233682,0,0.067561149,0.014651815,0.022791713,0.021163733,0.019535754,0.15791401,0.582002667,0,1.29903537,0.844587196,0.844587196,0.792570574,0.741675634,0.810779652,0.821142109,0.870133058,0.756861924,0.400396432,0.729900632,1.74009901,0.477066679,6.466979715,0.485953799,0.218317785,5.76270813,30.22676028,1.562860309,1.041906873,0.520953436,33.34101992,6.772394672,-99999,0,0,-99999,-99999,-99999,9641,10479,-99999,-99999,0.001837104,0.184259312,0.002423695,0.26586325,-99999,-99999,-99999,-99999,19,17,7,1,8.666666667,11901.69215,4982322.012
